skill_id,suffix
SK096663,SEC
SK111037,SEC
SK111033,SEC
SK111041,SEC
SK111038,SEC
SK111043,SEC
SK206214,OCC
SK206215,BRD
SK206216,OCC
SK206206,OCC
SK206205,OCC
SK226230,BRD
SK226225,BRD
SK226231,BRD
SK061288,SEC
SK061289,SEC
SK061287,SEC
SK061284,OCC
SK061282,SEC
SK151286,BRD
SK151287,BRD
SK159009,BRD
SK158998,SEC
SK062718,BRD
SK062719,SEC
SK062727,BRD
SK062717,BRD
SK100604,BRD
SK205086,SEC
SK205088,OCC
SK205096,SEC
SK205095,OCC
SK205089,SEC
SK113035,SEC
SK113026,SEC
SK113036,SEC
SK113033,SEC
SK040149,SEC
SK193268,BRD
SK193265,BRD
SK193276,BRD
SK193267,SEC
SK193270,BRD
SK112321,SEC
SK197914,SEC
SK197916,SEC
SK197913,SEC
SK194968,BRD
SK194972,BRD
SK194964,SEC
SK194629,SEC
SK194624,SEC
SK194618,BRD
SK194626,SEC
SK194620,OCC
SK194621,SEC
SK197932,SEC
SK197923,BRD
SK199857,SEC
SK199865,BRD
SK199863,SEC
SK199861,SEC
SK194961,SEC
SK194952,OCC
SK194953,SEC
SK194954,SEC
SK194947,SEC
SK194948,SEC
SK194941,BRD
SK194529,SEC
SK194532,SEC
SK194535,OCC
SK194987,SEC
SK194978,SEC
SK194982,BRD
SK194984,BRD
SK194980,BRD
SK194979,OCC
SK194983,BRD
SK194585,SEC
SK194569,BRD
SK194557,BRD
SK194561,BRD
SK194562,BRD
SK194565,SEC
SK194570,SEC
SK194559,SEC
SK199043,BRD
SK199049,BRD
SK199045,BRD
SK200403,SEC
SK200404,SEC
SK200406,SEC
SK200401,BRD
SK200397,BRD
SK200410,SEC
SK194600,BRD
SK194596,SEC
SK194591,BRD
SK194592,BRD
SK194598,SEC
SK194589,BRD
SK194599,SEC
SK199592,SEC
SK199596,BRD
SK199599,BRD
SK199593,SEC
SK199595,BRD
SK193297,SEC
SK193287,SEC
SK193290,SEC
SK193288,SEC
SK193299,SEC
SK193283,SEC
SK193294,SEC
SK193282,SEC
SK193307,SEC
SK193325,SEC
SK193329,SEC
SK193327,BRD
SK193334,BRD
SK113250,SEC
SK113245,OCC
