skill_id,suffix
SK111041,EVA
SK111038,ANA
SK111043,ANA
SK206214,ANA
SK206215,ANA
SK206216,EVA
SK206206,APP
SK206205,APP
SK226230,ANA
SK226225,EVA
SK226231,APP
SK061288,APP
SK061289,EVA
SK061287,EVA
SK061284,EVA
SK061282,UND
SK151286,APP
SK151287,EVA
SK159009,ANA
SK158998,APP
SK062718,APP
SK062719,APP
SK062727,APP
SK062717,APP
SK100604,ANA
SK205086,CRE
SK205088,EVA
SK205096,APP
SK205095,APP
SK205089,CRE
SK113035,ANA
SK113026,EVA
SK113036,APP
SK113033,EVA
SK040149,APP
SK193268,APP
SK193265,ANA
SK193276,EVA
SK193267,CRE
SK193270,APP
SK112321,EVA
SK197914,EVA
SK197916,CRE
SK197913,APP
SK194968,ANA
SK194972,CRE
SK194964,EVA
SK194629,EVA
SK194624,ANA
SK194618,EVA
SK194626,EVA
SK194620,APP
SK194621,APP
SK197932,CRE
SK197923,CRE
SK199857,APP
SK199865,EVA
SK199863,EVA
SK199861,APP
SK194961,ANA
SK194952,EVA
SK194953,APP
SK194954,EVA
SK194947,EVA
SK194948,EVA
SK194941,EVA
SK194529,ANA
SK194532,ANA
SK194535,APP
SK194987,ANA
SK194978,EVA
SK194982,EVA
SK194984,EVA
SK194980,EVA
SK194979,APP
SK194983,APP
SK194585,ANA
SK194569,CRE
SK194557,APP
SK194561,EVA
SK194562,EVA
SK194565,EVA
SK194570,ANA
SK194559,APP
SK199043,CRE
SK199049,EVA
SK199045,ANA
SK200403,EVA
SK200404,UND
SK200406,CRE
SK200401,ANA
SK200397,EVA
SK200410,ANA
SK194600,ANA
SK194596,EVA
SK194591,EVA
SK194592,EVA
SK194598,APP
SK194589,EVA
SK194599,ANA
SK199592,APP
SK199596,APP
SK199599,APP
SK199593,APP
SK199595,APP
SK193297,APP
SK193287,APP
SK193290,EVA
SK193288,ANA
SK193299,APP
SK193283,APP
SK193294,EVA
SK193282,APP
SK193307,ANA
SK193325,ANA
SK193329,EVA
SK193327,APP
SK193334,APP
SK113250,APP
SK113245,APP
SK113254,EVA
SK113244,UND
SK113246,APP
SK113247,APP
SK113252,APP
SK066214,CRE
SK066202,APP
SK113111,APP
SK113121,APP
SK113122,CRE
SK113108,EVA
SK113117,APP
SK113113,APP
SK016363,APP
SK016359,APP
SK016367,APP
SK016364,ANA
SK016368,ANA
SK016366,APP
SK016362,EVA
SK022748,APP
SK019445,EVA
SK010603,ANA
SK010606,APP
SK066954,ANA
SK066951,APP
SK066950,APP
SK066957,APP
SK066956,EVA
SK212887,ANA
SK212885,CRE
SK212895,APP
SK212891,EVA
SK212894,CRE
SK212882,ANA
SK212886,APP
SK212896,EVA
SK229556,APP
SK229551,UND
SK229560,UND
SK229553,UND
SK201522,APP
SK201524,APP
SK201531,APP
SK201527,APP
SK076799,APP
SK076801,APP
SK076792,APP
SK076803,APP
SK076798,ANA
SK076804,APP
SK120281,EVA
SK120286,APP
SK120291,CRE
SK120294,EVA
SK120284,EVA
SK120280,EVA
SK120282,EVA
SK120288,EVA
SK120293,APP
SK225755,EVA
SK128580,ANA
SK128577,EVA
SK128572,EVA
